ticker,v,vw,o,c,h,l,t,n
stocks_BA,111.82823588000193,51832.1963,51667.3,51919.85,52347.4,51296.58,1721433600000,10364
stocks_BA,142.45201293000449,51989.2963,52039.3,52675,52867.9,50948.19,1721520000000,13752
stocks_BA,312.96284840000186,52181.2916,52675,52232.1,52917.3,51538.44,1721606400000,20690
stocks_BA,321.74185991000064,51409.9062,52233.6,51097.9,52401.25,50700,1721692800000,17539
stocks_BA,244.8230482900008,51272.7181,51087.5,50680.49,51945.44,50277.7,1721779200000,14301
stocks_BA,315.7365071300006,50074.277,50665.2,51174,51447.81,49194.9,1721865600000,21419
stocks_BA,324.72422454999145,52369.1271,51174,52694.97,52980.6,51113.98,1721952000000,20798
stocks_BA,240.60842069001114,52898.6636,52764.8,52656.56,53888,51741.6,1722038400000,17060
stocks_BA,130.8367772699989,52598.7263,52769.2,52903.16,53062.9,52062.87,1722124800000,11162
stocks_BA,338.0632038099687,53371.8086,53047,51970.9,54500,51628.42,1722211200000,25235
stocks_BA,353.7582843599936,51601.7482,51970.9,51531.63,52869.9,50887.35,1722297600000,17239
stocks_BA,368.352608559981,51311.2139,51532.4,50267.4,52058.16,50130.41,1722384000000,19610
stocks_BA,476.36173708995665,50172.4512,50300.1,51312.05,51500,48858.2,1722470400000,24379
stocks_BA,413.2536759100069,49772.3894,51296.6,48000.48,51505.2,47794,1722556800000,20823
stocks_BA,242.73734115999767,47653.0058,47997.1,47531.2,48629.22,46844.36,1722643200000,16101
stocks_BA,580.4878371899657,45851.1777,47531.2,45474.88,47792.97,41001,1722729600000,27830
stocks_BA,1860.3394581304242,41280.8292,45477.4,42305.63,45602.5,38588.87,1722816000000,84444
stocks_BA,675.2492768799502,44000.9962,42288.5,44237.46,44989.43,42253.52,1722902400000,36185
stocks_BA,837.2681939999218,44137.6706,44216.5,43484.55,45891.6,43031.21,1722988800000,30615
stocks_BA,616.2309745299917,46209.8401,43466,48412.24,49234.51,43143.57,1723075200000,28237
stocks_BA,514.1818867299927,47462.4856,48415.6,47714.3,48435.42,46618.6,1723161600000,20898
stocks_BA,144.0803819800029,47703.7067,47717.4,47793.2,48220,47217.7,1723248000000,10119
stocks_BA,260.6529522500113,46793.3293,47790.7,46090.5,48505.5,45701.24,1723334400000,15265
stocks_BA,495.15507029998565,46311.2085,46090.5,46498.3,47500,45188.85,1723420800000,24211
stocks_BA,352.30427278999434,46682.5829,46498.5,47113.2,47932.38,45673.28,1723507200000,20657
stocks_BA,384.9685396299778,46800.4756,47113.2,45770.1,48081.5,45560.26,1723593600000,21824
stocks_BA,505.32924462996374,45436.1841,45764.7,44775.6,46545.52,43670.87,1723680000000,25290
stocks_BA,290.6678200599937,45362.6079,44773.2,45512.6,46261.28,44414.68,1723766400000,17935
stocks_BA,61.98952028000092,45846.668,45512.6,45966.3,46152.54,45452.37,1723852800000,7678
stocks_BA,120.6523786000035,46062.2057,45966.3,45151.5,46600,45126.81,1723939200000,12185
stocks_BA,287.55381635000253,45146.113,45147.5,45781.5,45913.99,44608.86,1724025600000,16651
stocks_BA,296.1620876500073,46073.4514,45778.1,45286,47332.55,44949.89,1724112000000,16712
stocks_BA,316.1345718699953,46056.836,45284.7,46716.4,47236.13,45107.19,1724198400000,16337
stocks_BA,195.8995749399977,46343.6423,46716.4,46123.12,46868.24,45642.13,1724284800000,11947
stocks_BA,392.4105114399871,47309.593,46115.9,48466.69,49178.98,46091.53,1724371200000,19109
stocks_BA,131.47027989999853,48504.2237,48458.4,48557.6,48799.03,48104.73,1724457600000,9374
stocks_BA,119.07777639999998,48611.4115,48556.2,48661.3,49250,48248.3,1724544000000,8654
stocks_BA,289.06389947000577,48208.8064,48661.3,47652.59,48818.03,47606,1724630400000,13466
stocks_BA,473.4142553999972,46443.8436,47657.5,44900,47928.27,43783.53,1724716800000,19923
stocks_BA,310.22334979999493,44868.2324,44864,44772.1,45603.8,43912.43,1724803200000,16042
stocks_BA,239.5712764600016,45477.3033,44772.1,45096.8,46480.62,44613.79,1724889600000,12118
stocks_BA,318.9692907299916,44847.5254,45096.8,45037.9,45500,44000,1724976000000,16151
stocks_BA,73.27741371000073,45014.9605,45043.5,44935.24,45293.29,44761.94,1725062400000,7193
stocks_BA,182.06560661000177,44278.3739,44929.8,43664.1,45000.27,43566.27,1725148800000,12220
stocks_BA,228.3207254500002,44387.1453,43648.2,45002.71,45225.53,43472.22,1725235200000,12787
stocks_BA,291.492172900003,44449.9395,44995.4,43852.85,45500,43784.28,1725321600000,14639
stocks_BA,337.66767069000076,43432.9836,43839.5,44113.9,44526.9,42435.04,1725408000000,17213
stocks_BA,293.5360159699981,42944.5658,44115.6,42616.35,44379.87,42221.48,1725494400000,14798
stocks_BA,397.56800844000065,41589.7788,42617.3,41147.6,43245.34,40000,1725580800000,22207
stocks_BA,111.83709621000038,41417.0036,41147.6,41360.3,41849.32,40988,1725667200000,10133
stocks_BA,151.97364407000168,41478.4375,41343.8,41802.51,42172,40894.99,1725753600000,10503
stocks_BA,354.4176852500054,42696.4432,41819,43674.41,44439.6,41652.07,1725840000000,15203
stocks_BA,222.25425852999928,43753.5435,43655.4,44060.56,44372,43142.86,1725926400000,10771
stocks_BA,274.49140818000166,43572.7785,44062.7,44000.1,44438.99,42676.7,1726012800000,13305
stocks_BA,147.78493393999958,44392.694,44000.1,44306.5,44853.88,43910,1726099200000,11037
stocks_BA,205.97370340000327,44798.873,44306.5,46151.1,46200,43915.18,1726185600000,11526
stocks_BA,43.339844890000435,45698.7369,46151.1,45755.8,46198,45266.32,1726272000000,5254
stocks_BA,91.16982207000122,45672.5846,45759.6,44998.25,46050.4,44663.02,1726358400000,7524
stocks_BA,218.6958811900038,44169.0195,45034.9,44063.2,45075.5,43553,1726444800000,12833
stocks_BA,268.58761760000095,45521.961,44063.2,45805.53,46606.22,43660.16,1726531200000,12961
stocks_BA,245.67635540000487,45571.7998,45811.5,46784.21,46806.82,44822.77,1726617600000,15113
stocks_BA,370.66877118999275,47446.8785,46794.2,47399.25,48090.32,45859.2,1726704000000,15907
stocks_BA,179.43122031000445,47521.772,47371.4,47418.07,48221.61,46634.78,1726790400000,11828
stocks_BA,58.40180079999967,47385.3225,47460.4,47608.5,47700,47078.58,1726876800000,6922
stocks_BA,86.44647409000166,47226.3434,47608.5,47653.74,48000,46746.02,1726963200000,7356
stocks_BA,227.665532500006,47730.759,47770.8,47455.48,48542,46913.09,1727049600000,14163
stocks_BA,289.9358065400033,47530.5508,47450,47860.83,48175.21,46878.8,1727136000000,13903
stocks_BA,147.85345761000073,47624.1355,47884.9,47433.7,48316.43,47232.83,1727222400000,11376
stocks_BA,208.87739986000116,48235.2436,47433.7,48596,49060,47026.29,1727308800000,13317
stocks_BA,285.5626930199993,49205.5888,48596,49219.4,49600,48413.22,1727395200000,13346
stocks_BA,78.99548114999986,49170.3601,49213.1,49287.9,49561.39,48912.74,1727481600000,8645
fx_CAEDUSD,0.006478879999999999,52959.5445,52993.9,52993.9,52993.9,52945.55,1717200000000,6
fx_CAEDUSD,0.006582800000000001,52964.5637,52993.9,52959.01,52993.9,52959.01,1717200060000,4
fx_CAEDUSD,0.01118162,52985.3795,52979.35,52994.72,52994.72,52979.35,1717200120000,8
fx_CAEDUSD,0.013708660000000001,53003.9378,52991.4,53012.33,53012.33,52986.79,1717200180000,3
fx_CAEDUSD,0.022473109999999998,53026.1745,53023.6,53032.48,53045.92,53023.6,1717200240000,6
fx_CAEDUSD,0.4098101,53046.9699,53037.5,53034.5,53055.65,53010.55,1717200300000,19
fx_CAEDUSD,0.006077,53026.5151,53023.91,53041.5,53041.5,53023.91,1717200360000,2
fx_CAEDUSD,0.35966734000000006,53041.2488,53030.51,53067.7,53073.52,53030.51,1717200420000,9
fx_CAEDUSD,0.0032907300000000004,53059.5727,53053.49,53016.58,53076.5,53016.58,1717200480000,5
fx_CAEDUSD,0.00427496,53045.7642,53035.55,53041.1,53076.4,53013.29,1717200540000,5
fx_CAEDUSD,0.0091997,53019.8834,53019.88,53019.89,53019.89,53019.88,1717200600000,2
fx_CAEDUSD,0.01480412,53010.95,53010.95,53010.95,53010.95,53010.95,1717200660000,1
fx_CAEDUSD,0.0081062,53000.3977,52997.49,52986.39,53041,52986.39,1717200720000,3
fx_CAEDUSD,0.25286927,52971.0417,52984.52,52979.91,52984.52,52971.01,1717200780000,5
fx_CAEDUSD,0.00252365,52977.5194,52973.05,52987.59,52987.59,52973.05,1717200840000,5
fx_CAEDUSD,0.0113134,52966.6382,52985.47,52959.16,52985.47,52959.16,1717200900000,5
fx_CAEDUSD,0.039467510000000004,52988.26,52961.87,52944.47,53000,52944.47,1717200960000,6
fx_CAEDUSD,0.02696298,52939.937,52945.3,52988.5,52988.5,52933.26,1717201020000,9
fx_CAEDUSD,0.018882450000000002,52925.6857,52925.69,52925.68,52925.69,52925.68,1717201080000,2
fx_CAEDUSD,0.01731157,52929.577,52928.66,52948.43,52948.43,52919.28,1717201140000,5
fx_CAEDUSD,0.01482466,52937.43,52937.43,52937.43,52937.43,52937.43,1717201200000,1
fx_CAEDUSD,0.00196302,52926.6444,52933.37,52922.7,52933.37,52922.7,1717201260000,4
fx_CAEDUSD,0.02304595,52927.449,52927.55,52925.18,52928.3,52923.1,1717201320000,5
fx_CAEDUSD,0.004802389999999999,52926.5689,52926.78,52926.9,52928.47,52921.26,1717201380000,6
fx_CAEDUSD,0.030835430000000004,52930.8237,52934.3,52930.22,52935.21,52929.72,1717201440000,7
fx_CAEDUSD,0.02019375,52927.1422,52927.64,52924.78,52928.34,52924.78,1717201500000,5
fx_CAEDUSD,0.0024289399999999997,52950.8748,52945.29,52952.77,52952.89,52945.29,1717201560000,4
fx_CAEDUSD,0.00091646,52952.5339,52952.55,52951.73,52952.56,52951.73,1717201620000,3
fx_CAEDUSD,0.00056,52953.62,52953.62,52953.62,52953.62,52953.62,1717201680000,1
fx_CAEDUSD,0.05778562,52962.2702,52966.02,52964.5,52966.03,52957.3,1717201740000,8
fx_CAEDUSD,0.011941080000000001,52997.518,52992.4,52989.41,53006.37,52988.39,1717201800000,11
fx_CAEDUSD,0.00230686,53019.6476,53011,53025.16,53025.16,53011,1717201860000,5
fx_CAEDUSD,0.00302771,53021.4032,53023.8,53019.76,53023.8,53019.75,1717201920000,3
fx_CAEDUSD,0.0051674,53007.4739,53011.76,53000.77,53021.43,52997.35,1717201980000,6
fx_CAEDUSD,0.13918887,53016.639,53021.5,53020.7,53021.5,53014.43,1717202040000,7
fx_CAEDUSD,0.00921133,52979.9671,52983.92,52979.8,52983.92,52979.8,1717202100000,2
fx_CAEDUSD,0.00223722,52978.2701,52965.2,52975.29,52983.43,52965.2,1717202220000,3
fx_CAEDUSD,0.00234514,52990.9232,52990.3,52990.92,52991.1,52990.3,1717202280000,3
fx_CAEDUSD,0.00106496,52989.83,52989.83,52989.83,52989.83,52989.83,1717202340000,1
fx_CAEDUSD,0.00221381,52996.7807,52996.89,52996.19,52996.89,52996.19,1717202400000,2
fx_CAEDUSD,0.0031653799999999998,53015.8366,52982.69,53019.9,53019.95,52982.69,1717202460000,3
fx_CAEDUSD,0.02975494,53001.4368,53016.7,53011.82,53020.7,52995.77,1717202520000,6
fx_CAEDUSD,0.07400000000000001,52999.76,52999.76,52999.76,52999.76,52999.76,1717202580000,2
fx_CAEDUSD,0.0032511700000000003,52992.5996,53000.35,52987.13,53000.36,52987.13,1717202640000,3
fx_CAEDUSD,0.007736519999999999,53007.2071,52999.24,52995.8,53017.7,52995.8,1717202700000,7
fx_CAEDUSD,0.02669752,53026.6106,53021.7,53046.59,53046.59,53016.08,1717202760000,10
fx_CAEDUSD,0.00269339,53034.4985,53045.43,53028.7,53045.44,53028.7,1717202820000,3
fx_CAEDUSD,0.00185344,53021.6682,53032.81,53019.32,53033.52,53019.31,1717202880000,5
fx_CAEDUSD,0.01780494,53018.232,53013.93,53041.88,53041.88,53013.93,1717202940000,6
fx_CAEDUSD,0.02047745,53023.9656,53025.17,53040.85,53040.85,53021.09,1717203000000,4
fx_CAEDUSD,0.00034539,53059.44,53059.44,53059.44,53059.44,53059.44,1717203060000,1
fx_CAEDUSD,0.00609502,53049.8783,53044.38,53050.64,53050.64,53044.37,1717203120000,3
fx_CAEDUSD,0.00179461,53049.5972,53058.59,53048.8,53058.59,53040.09,1717203240000,5
fx_CAEDUSD,0.00906588,53044.1814,53044.18,53043.83,53044.19,53043.83,1717203300000,3
fx_CAEDUSD,0.0034093400000000003,53038.4352,53034.58,53039.81,53039.81,53034.58,1717203360000,2
fx_CAEDUSD,0.12816942999999997,53032.8532,53031.1,53032.72,53033.13,53031.1,1717203420000,3
fx_CAEDUSD,0.00251331,53031.0576,53031.05,53031.06,53031.06,53031.05,1717203480000,2
fx_CAEDUSD,0.007,53034.8795,53034.87,53034.88,53034.88,53034.87,1717203540000,2
fx_CAEDUSD,0.03746519999999999,53035.5654,53033,53030.6,53036.72,53030.6,1717203600000,11
fx_CAEDUSD,0.013101479999999999,53031.9114,53029.88,53030.53,53047.94,53029.88,1717203660000,5
fx_CAEDUSD,0.01915572,53040.4021,53044.1,53041.23,53044.1,53039.89,1717203720000,5
fx_CAEDUSD,0.00377245,53045.1094,53048.82,53038.32,53048.82,53038.32,1717203780000,3
fx_CAEDUSD,0.13126202,53068.2362,53053.25,53069.6,53069.6,53050.22,1717203840000,5
fx_CAEDUSD,8.356999999999999e-05,53051.9666,53057.1,53050.5,53057.1,53050.5,1717203900000,2
fx_CAEDUSD,0.00076141,53048.32,53048.32,53048.32,53048.32,53048.32,1717203960000,1
fx_CAEDUSD,0.004097399999999999,53014.2328,53014.9,53013.69,53014.91,53013.68,1717204020000,6
fx_CAEDUSD,0.0021405499999999997,52992.4719,53000.7,52981.2,53000.7,52981.2,1717204080000,2
fx_CAEDUSD,0.00016823,53021.17,53021.17,53021.17,53021.17,53021.17,1717204140000,1
fx_CAEDUSD,0.0007842399999999999,53045.2024,53045.31,53045.2,53045.31,53045.19,1717204200000,3
fx_CAEDUSD,0.00474911,53016.5317,53014,53016.68,53016.68,53014,1717204260000,3
fx_CAEDUSD,0.0041895199999999995,53009.601,53009.6,53009.6,53009.61,53009.6,1717204320000,3
fx_CAEDUSD,0.010231810000000001,53023.1874,53021.79,53018.02,53033.1,53018.01,1717204380000,5
fx_CAEDUSD,0.0073597,53016.9495,53016.94,53016.95,53016.95,53016.94,1717204440000,2
fx_CAEDUSD,0.025992140000000004,53011.3629,52998.87,53000.58,53018.38,52998.87,1717204500000,10
fx_CAEDUSD,0.00187953,52995.02,52995.02,52995.02,52995.02,52995.02,1717204560000,1
fx_CAEDUSD,0.011552940000000001,52988.5144,52975.09,52986,52992.94,52975.09,1717204620000,6
fx_CAEDUSD,0.06800774999999999,52978.9684,52988.08,52965.24,52988.08,52965.24,1717204740000,6
fx_CAEDUSD,0.00271822,52979.4,52979.4,52979.4,52979.4,52979.4,1717204800000,1
fx_CAEDUSD,0.11153055,52949.7752,52945.22,52961.68,52964.71,52934.31,1717204860000,18
fx_CAEDUSD,0.00322283,52950.1309,52979.3,52948.4,52979.3,52948.4,1717204980000,3
fx_CAEDUSD,0.00406888,52958.2,52958.2,52958.2,52958.2,52958.2,1717205040000,1
fx_CAEDUSD,0.00091617,52964.7246,52964.72,52964.73,52964.73,52964.72,1717205100000,2
fx_CAEDUSD,0.01163621,52980.66,52980.66,52980.66,52980.66,52980.66,1717205160000,1
fx_CAEDUSD,0.00169804,52983.8974,52974,52983.19,52989.32,52974,1717205280000,3
fx_CAEDUSD,0.02703572,52970.1035,52968.9,52975.8,52975.8,52968.9,1717205340000,5
fx_CAEDUSD,0.01725092,52977.3316,52980.86,52966.2,52981.06,52966.2,1717205460000,3
fx_CAEDUSD,0.00284321,52969.3251,52966.1,52966.2,52970.37,52966.1,1717205520000,4
fx_CAEDUSD,0.00328348,52985.5334,52966.1,52991.72,52991.75,52966.1,1717205580000,6
fx_CAEDUSD,0.00095315,52981.98,52981.98,52981.98,52981.98,52981.98,1717205640000,1
fx_CAEDUSD,0.00290919,52989.7049,52984.74,52989.79,52989.81,52984.74,1717205700000,5
fx_CAEDUSD,0.00029284,52965.6155,52967.77,52962.7,52967.77,52962.7,1717205760000,2
fx_CAEDUSD,0.00305528,52972.3381,52972.33,52972.34,52972.34,52972.33,1717205820000,2
fx_CAEDUSD,0.040781410000000004,52938.8108,52960.05,52914.91,52961.7,52914.91,1717205880000,16
fx_CAEDUSD,0.15073005999999994,52887.9737,52900,52886.98,52900,52878.4,1717205940000,11
fx_CAEDUSD,0.01021658,52884.1537,52872.1,52904.43,52904.43,52872.1,1717206000000,4
fx_CAEDUSD,0.0001686,52925.36,52925.36,52925.36,52925.36,52925.36,1717206060000,1
fx_CAEDUSD,0.00976883,52896.029,52917.1,52900.86,52917.1,52895.86,1717206120000,3
fx_CAEDUSD,0.00507209,52897.5544,52897.3,52896.22,52900.3,52894.46,1717206180000,4
fx_CAEDUSD,0.11061747999999999,52907.5028,52908.97,52899.21,52920.89,52899.21,1717206240000,11
fx_CAEDUSD,0.00033694,52941.825,52946.45,52937.2,52946.45,52937.2,1717206300000,2
fx_CAEDUSD,0.01843614,52950.6979,52950,52950.7,52950.7,52950,1717206420000,2
fx_CAEDUSD,0.0008662699999999999,52961.8838,52962.85,52961.71,52962.85,52959.7,1717206540000,3
fx_CAEDUSD,0.00056248,52940.9,52940.9,52940.9,52940.9,52940.9,1717206600000,1
fx_CAEDUSD,0.0023,52934.9,52934.9,52934.9,52934.9,52934.9,1717206660000,1
fx_CAEDUSD,0.00246819,52949.31,52949.31,52949.31,52949.31,52949.31,1717206720000,1
fx_CAEDUSD,0.00014957,52959.39,52959.39,52959.39,52959.39,52959.39,1717206780000,1
fx_CAEDUSD,0.00034598,52965.9,52965.9,52965.9,52965.9,52965.9,1717206840000,1
fx_CAEDUSD,0.00359483,52965.64,52965.64,52965.64,52965.64,52965.64,1717206900000,1
fx_CAEDUSD,0.00753955,52966.6052,52972.17,52966.19,52972.17,52966.19,1717207020000,2
fx_CAEDUSD,0.01500558,52958.2346,52943.56,52965.8,52965.8,52943.56,1717207080000,2
fx_CAEDUSD,0.00235256,52972.6839,52971.87,52974.5,52974.5,52970.43,1717207140000,4
fx_CAEDUSD,0.01261027,52970.6525,52968.9,52980.3,52980.3,52965.65,1717207200000,5
fx_CAEDUSD,7.308e-05,52989.77,52989.77,52989.77,52989.77,52989.77,1717207260000,1
fx_CAEDUSD,0.0065904,52997.5995,52994.28,53008.21,53015.77,52994.28,1717207320000,5
fx_CAEDUSD,0.0005233799999999999,53001.17,53001.17,53001.17,53001.17,53001.17,1717207380000,2
fx_CAEDUSD,0.04043631,52987.7755,52987.78,52987.77,52987.78,52987.77,1717207440000,2
fx_CAEDUSD,0.038815340000000004,53018.8059,52992.3,53025.12,53025.12,52992.3,1717207560000,5
fx_CAEDUSD,1.6777440000000015,53098.5274,53038.76,53041.53,53121.78,52992.4,1717207620000,120
fx_CAEDUSD,0.00018666,53036.3,53036.3,53036.3,53036.3,53036.3,1717207680000,1
fx_CAEDUSD,0.0046154099999999995,53041.1359,53040.58,53049.56,53049.56,53040.58,1717207740000,4
stocks_NKE,0.006478879999999999,52959.5445,52993.9,52993.9,52993.9,52945.55,1717200000000,6
stocks_NKE,0.006582800000000001,52964.5637,52993.9,52959.01,52993.9,52959.01,1717200060000,4
stocks_NKE,0.01118162,52985.3795,52979.35,52994.72,52994.72,52979.35,1717200120000,8
stocks_NKE,0.013708660000000001,53003.9378,52991.4,53012.33,53012.33,52986.79,1717200180000,3
stocks_NKE,0.022473109999999998,53026.1745,53023.6,53032.48,53045.92,53023.6,1717200240000,6
stocks_NKE,0.4098101,53046.9699,53037.5,53034.5,53055.65,53010.55,1717200300000,19
stocks_NKE,0.006077,53026.5151,53023.91,53041.5,53041.5,53023.91,1717200360000,2
stocks_NKE,0.35966734000000006,53041.2488,53030.51,53067.7,53073.52,53030.51,1717200420000,9
stocks_NKE,0.0032907300000000004,53059.5727,53053.49,53016.58,53076.5,53016.58,1717200480000,5
stocks_NKE,0.00427496,53045.7642,53035.55,53041.1,53076.4,53013.29,1717200540000,5
stocks_NKE,0.0091997,53019.8834,53019.88,53019.89,53019.89,53019.88,1717200600000,2
stocks_NKE,0.01480412,53010.95,53010.95,53010.95,53010.95,53010.95,1717200660000,1
stocks_NKE,0.0081062,53000.3977,52997.49,52986.39,53041,52986.39,1717200720000,3
stocks_NKE,0.25286927,52971.0417,52984.52,52979.91,52984.52,52971.01,1717200780000,5
stocks_NKE,0.00252365,52977.5194,52973.05,52987.59,52987.59,52973.05,1717200840000,5
stocks_NKE,0.0113134,52966.6382,52985.47,52959.16,52985.47,52959.16,1717200900000,5
stocks_NKE,0.039467510000000004,52988.26,52961.87,52944.47,53000,52944.47,1717200960000,6
stocks_NKE,0.02696298,52939.937,52945.3,52988.5,52988.5,52933.26,1717201020000,9
stocks_NKE,0.018882450000000002,52925.6857,52925.69,52925.68,52925.69,52925.68,1717201080000,2
stocks_NKE,0.01731157,52929.577,52928.66,52948.43,52948.43,52919.28,1717201140000,5
stocks_NKE,0.01482466,52937.43,52937.43,52937.43,52937.43,52937.43,1717201200000,1
stocks_NKE,0.00196302,52926.6444,52933.37,52922.7,52933.37,52922.7,1717201260000,4
stocks_NKE,0.02304595,52927.449,52927.55,52925.18,52928.3,52923.1,1717201320000,5
stocks_NKE,0.004802389999999999,52926.5689,52926.78,52926.9,52928.47,52921.26,1717201380000,6
stocks_NKE,0.030835430000000004,52930.8237,52934.3,52930.22,52935.21,52929.72,1717201440000,7
stocks_NKE,0.02019375,52927.1422,52927.64,52924.78,52928.34,52924.78,1717201500000,5
stocks_NKE,0.0024289399999999997,52950.8748,52945.29,52952.77,52952.89,52945.29,1717201560000,4
stocks_NKE,0.00091646,52952.5339,52952.55,52951.73,52952.56,52951.73,1717201620000,3
stocks_NKE,0.00056,52953.62,52953.62,52953.62,52953.62,52953.62,1717201680000,1
stocks_NKE,0.05778562,52962.2702,52966.02,52964.5,52966.03,52957.3,1717201740000,8
stocks_NKE,0.011941080000000001,52997.518,52992.4,52989.41,53006.37,52988.39,1717201800000,11
stocks_NKE,0.00230686,53019.6476,53011,53025.16,53025.16,53011,1717201860000,5
stocks_NKE,0.00302771,53021.4032,53023.8,53019.76,53023.8,53019.75,1717201920000,3
stocks_NKE,0.0051674,53007.4739,53011.76,53000.77,53021.43,52997.35,1717201980000,6
stocks_NKE,0.13918887,53016.639,53021.5,53020.7,53021.5,53014.43,1717202040000,7
stocks_NKE,0.00921133,52979.9671,52983.92,52979.8,52983.92,52979.8,1717202100000,2
stocks_NKE,0.00223722,52978.2701,52965.2,52975.29,52983.43,52965.2,1717202220000,3
stocks_NKE,0.00234514,52990.9232,52990.3,52990.92,52991.1,52990.3,1717202280000,3
