ticker,v,vw,o,c,h,l,t,n
stocks_BA,48013382.0,228.2164,227.93,228.68,229.4,226.3721,1720497600000,651066
stocks_BA,62627687.0,231.6614,229.3,232.98,233.08,229.25,1720584000000,782526
stocks_BA,64456867.0,228.4586,231.39,227.57,232.39,225.77,1720670400000,889306
stocks_BA,53046527.0,230.9577,228.92,230.54,232.64,228.68,1720756800000,706283
stocks_BA,62623152.0,234.9027,236.48,234.4,237.23,233.09,1721016000000,822674
stocks_BA,41184278.0,234.3335,235,234.82,236.27,232.33,1721102400000,623962
stocks_BA,57345884.0,228.8407,229.45,228.88,231.4599,226.64,1721188800000,811104
stocks_BA,66034585.0,225.1554,230.28,224.18,230.44,222.27,1721275200000,844626
stocks_BA,49151453.0,224.7259,224.82,224.31,226.8,223.275,1721361600000,612830
stocks_BA,48201835.0,224.9473,227.01,223.96,227.78,223.09,1721620800000,704897
stocks_BA,39960260.0,225.0215,224.365,225.01,226.94,222.68,1721707200000,551688
stocks_BA,61777576.0,219.0689,224,218.54,224.8,217.13,1721793600000,816144
stocks_BA,51391199.0,218.1084,218.93,217.49,220.85,214.62,1721880000000,737642
stocks_BA,41599345.0,217.9018,218.7,217.96,219.49,216.01,1721966400000,608588
stocks_BA,36284528.0,218.1352,216.96,218.24,219.3,215.75,1722225600000,604722
stocks_BA,41493840.0,218.4136,219.19,218.8,220.325,216.12,1722312000000,584354
stocks_BA,50036262.0,222.3356,221.44,222.08,223.82,220.63,1722398400000,668901
stocks_BA,62477496.0,219.4531,224.37,218.36,224.48,217.02,1722484800000,876127
stocks_BA,105568560.0,221.8938,219.15,219.86,225.6,217.71,1722571200000,1132553
stocks_BA,119517900.0,207.8008,199.09,209.27,213.5,196,1722830400000,1661546
stocks_BA,69579488.0,206.7392,205.3,207.23,209.99,201.07,1722916800000,921950
stocks_BA,63516417.0,210.6883,206.9,209.82,213.64,206.39,1723003200000,741724
stocks_BA,46801649.0,212.6165,213.11,213.31,214.2,208.83,1723089600000,628771
stocks_BA,42201646.0,215.1999,212.1,216.24,216.78,211.97,1723176000000,589469
stocks_BA,38028092.0,217.5465,216.07,217.53,219.5099,215.6,1723435200000,602530
stocks_BA,44155331.0,220.8758,219.01,221.27,221.89,219.01,1723521600000,553265
stocks_BA,41948574.0,221.5105,220.57,221.72,223.03,219.7,1723608000000,568518
stocks_BA,46398713.0,224.5505,224.6,224.72,225.35,222.76,1723694400000,590574
stocks_BA,44338440.0,225.4305,223.92,226.05,226.8271,223.6501,1723780800000,562637
stocks_BA,40687813.0,224.8579,225.72,225.89,225.99,223.04,1724040000000,606363
stocks_BA,30299033.0,226.5299,225.77,226.51,227.17,225.45,1724126400000,498797
stocks_BA,34765480.0,226.4461,226.52,226.4,227.98,225.05,1724212800000,506656
stocks_BA,43673321.0,225.4771,227.79,224.53,228.34,223.9,1724299200000,586188
stocks_BA,38647250.0,226.581,225.6589,226.84,228.22,224.33,1724385600000,555153
stocks_BA,30599408.0,226.0636,226.76,227.18,227.28,223.8905,1724644800000,565403
stocks_BA,35934559.0,227.7927,225.995,228.03,228.85,224.89,1724731200000,491852
stocks_BA,37737167.0,227.4243,227.92,226.49,229.86,225.68,1724817600000,563158
stocks_BA,51906297.0,230.9934,230.1,229.79,232.92,228.88,1724904000000,723145
stocks_BA,52988670.0,228.9147,230.19,229,230.4,227.48,1724990400000,594157
stocks_BA,50175516.0,223.7969,228.55,222.77,229,221.17,1725336000000,813602
stocks_BA,43840196.0,219.9662,221.66,220.85,221.78,217.48,1725422400000,679980
stocks_BA,36615398.0,223.0951,221.625,222.38,225.48,221.52,1725508800000,588073
stocks_BA,48423011.0,221.6372,223.95,220.82,225.24,219.77,1725595200000,663965
stocks_BA,67179965.0,219.3818,220.82,220.91,221.27,216.71,1725854400000,945464
stocks_BA,51591033.0,219.5811,218.92,220.11,221.48,216.73,1725940800000,684935
stocks_BA,44587072.0,221.236,221.455,222.66,223.09,217.89,1726027200000,609494
stocks_BA,37497490.0,222.3956,222.5,222.77,223.55,219.82,1726113600000,556916
stocks_BA,36766619.0,222.9215,223.58,222.5,224.04,221.91,1726200000000,541883
stocks_BA,59357427.0,215.9366,216.54,216.32,217.22,213.92,1726459200000,870760
stocks_BA,45519339.0,216.194,215.75,216.79,216.9,214.5,1726545600000,651444
stocks_BA,59894928.0,220.4476,217.55,220.69,222.71,217.54,1726632000000,833014
stocks_BA,66781315.0,228.3978,224.99,228.87,229.82,224.63,1726718400000,808546
stocks_BA,317079888.0,228.9173,229.97,228.2,233.09,227.62,1726804800000,971913
stocks_BA,54090023.0,227.0255,227.34,226.47,229.45,225.81,1727064000000,693311
stocks_BA,43556068.0,227.2501,228.645,227.37,229.35,225.73,1727150400000,519573
stocks_BA,42308715.0,225.8624,224.93,226.37,227.29,224.02,1727236800000,564630
stocks_BA,36635707.0,227.2807,227.3,227.52,228.5,225.41,1727323200000,433164
stocks_BA,34003467.0,228.1279,228.46,227.79,229.52,227.3,1727409600000,504107
stocks_BA,54793391.0,232.0056,230.04,233,233,229.65,1727668800000,710084
stocks_BA,63235048.0,225.9759,229.52,226.21,229.65,223.74,1727755200000,832119
stocks_BA,32880605.0,226.0517,225.89,226.78,227.37,223.02,1727841600000,504717
stocks_BA,34044158.0,225.0086,225.14,225.67,226.805,223.32,1727928000000,516347
stocks_BA,37345098.0,225.8887,227.9,226.8,228,224.13,1728014400000,558162
stocks_BA,39505354.0,223.2342,224.5,221.69,225.69,221.33,1728273600000,607240
stocks_BA,31855693.0,225.0548,224.3,225.77,225.98,223.25,1728360000000,495518
stocks_BA,33591091.0,228.3401,225.23,229.54,229.75,224.83,1728446400000,519279
stocks_BA,28183544.0,228.5592,227.78,229.04,229.5,227.17,1728532800000,446857
stocks_BA,31759188.0,228.0176,229.3,227.55,229.41,227.34,1728619200000,485460
stocks_BA,39882085.0,230.7772,228.7,231.3,231.73,228.6,1728878400000,580529
stocks_BA,64748367.0,234.795,233.61,233.85,237.49,232.37,1728964800000,827529
stocks_BA,34082240.0,231.1082,231.6,231.78,232.12,229.84,1729051200000,551097
stocks_BA,32974310.0,232.0782,233.43,232.15,233.85,230.52,1729137600000,487629
stocks_BA,45831472.0,235.2165,236.18,235,236.18,234.01,1729224000000,562501
stocks_BA,36254470.0,235.9588,234.45,236.48,236.85,234.45,1729483200000,538692
stocks_BA,38846578.0,234.9316,233.885,235.86,236.22,232.6,1729569600000,489180
stocks_BA,52286979.0,231.1276,234.08,230.76,235.144,227.76,1729656000000,722059
stocks_BA,31109503.0,230.1026,229.98,230.57,230.82,228.41,1729742400000,490815
stocks_BA,38602304.0,231.6647,229.74,231.41,233.22,229.57,1729828800000,551679
stocks_BA,36087134.0,233.5569,233.32,233.4,234.73,232.55,1730088000000,557146
stocks_BA,35413047.0,233.5947,233.1,233.67,234.325,232.32,1730174400000,484093
stocks_BA,47060257.0,230.8804,232.61,230.1,233.47,229.55,1730260800000,593651
stocks_BA,64370086.0,226.6453,229.34,225.91,229.83,225.37,1730347200000,767895
stocks_BA,65276741.0,222.8124,220.965,222.91,225.35,220.27,1730433600000,859117
stocks_BA,44344468.0,221.7744,220.99,222.01,222.79,219.71,1730696400000,647166
stocks_BA,28111338.0,223.1048,221.795,223.45,223.95,221.14,1730782800000,502059
stocks_BA,54561121.0,223.8013,222.61,222.72,226.065,221.19,1730869200000,796635
stocks_BA,42137691.0,226.791,224.625,227.48,227.875,224.57,1730955600000,623242
stocks_BA,38328824.0,227.2124,227.17,226.96,228.66,226.405,1731042000000,541125
stocks_BA,42005602.0,223.4599,225,224.23,225.7,221.5,1731301200000,555127
stocks_BA,40398299.0,224.3724,224.55,224.23,225.59,223.355,1731387600000,462612
stocks_BA,48566217.0,224.9226,224.01,225.12,226.65,222.76,1731474000000,467219
stocks_BA,44923941.0,227.4472,225.02,228.22,228.87,225,1731560400000,492068
stocks_BA,47923696.0,225.0925,226.4,225,226.92,224.27,1731646800000,451319
stocks_BA,44686020.0,228.083,225.25,228.02,229.74,225.17,1731906000000,437779
stocks_BA,36211774.0,228.6648,226.98,228.28,230.16,226.66,1731992400000,365242
stocks_BA,35075316.0,228.0808,228.06,229,229.93,225.89,1732078800000,358454
fx_CAEDUSD,3376,192.8161,192.45,192.77,193.14,192.45,1717401600000,210
fx_CAEDUSD,1028,192.6405,192.69,192.69,192.69,192.69,1717401660000,74
fx_CAEDUSD,6174,192.7006,192.68,192.7,192.7,192.68,1717401720000,142
fx_CAEDUSD,2982,192.7456,192.73,192.74,192.78,192.73,1717401780000,62
fx_CAEDUSD,13024,192.8495,192.77,193,193,192.77,1717401840000,162
fx_CAEDUSD,6049,193.2503,193.1,193.15,193.3,193.1,1717401900000,110
fx_CAEDUSD,1651,193.135,193.2,193.08,193.2,193.08,1717401960000,27
fx_CAEDUSD,558,193.0947,193.1,193.09,193.1,193.09,1717402020000,13
fx_CAEDUSD,2964,193.0899,193.03,193.1,193.1,193.03,1717402080000,47
fx_CAEDUSD,3623,192.9854,193.03,192.9,193.03,192.9,1717402140000,67
fx_CAEDUSD,970,192.9051,192.91,192.91,192.91,192.91,1717402200000,25
fx_CAEDUSD,3036,192.8913,192.9,192.84,192.91,192.84,1717402260000,42
fx_CAEDUSD,6037,192.878,192.87,192.88,192.88,192.87,1717402320000,20
fx_CAEDUSD,1866,192.8508,192.83,192.9,192.9,192.83,1717402380000,59
fx_CAEDUSD,1187,192.8776,192.9,192.9,192.9,192.9,1717402500000,35
fx_CAEDUSD,592,192.8626,192.85,192.85,192.85,192.85,1717402980000,25
fx_CAEDUSD,591,192.9014,192.92,192.92,192.92,192.92,1717403100000,16
fx_CAEDUSD,416,192.9085,192.92,192.92,192.92,192.92,1717403160000,14
fx_CAEDUSD,376,192.8607,192.85,192.85,192.85,192.85,1717403340000,13
fx_CAEDUSD,954,192.9182,192.93,192.93,192.93,192.93,1717403580000,35
fx_CAEDUSD,5125,192.9993,192.94,193.06,193.06,192.94,1717403760000,88
fx_CAEDUSD,4627,193.1191,193.07,193.15,193.15,193.07,1717403820000,27
fx_CAEDUSD,1060,193.1114,193.1,193.1,193.1,193.1,1717403940000,14
fx_CAEDUSD,120,193.1,193.1,193.1,193.1,193.1,1717404000000,5
fx_CAEDUSD,1748,193.0786,193.1,193.1,193.1,193.1,1717404060000,48
fx_CAEDUSD,698,192.9375,192.91,192.91,192.91,192.91,1717404120000,21
fx_CAEDUSD,380,192.9284,192.92,192.92,192.92,192.92,1717404180000,16
fx_CAEDUSD,343,192.9577,192.92,192.92,192.92,192.92,1717404420000,12
fx_CAEDUSD,1780,193.0385,193,193.08,193.08,193,1717404540000,24
fx_CAEDUSD,1106,193.0062,193,193,193,193,1717404600000,22
fx_CAEDUSD,614,193.0967,193.1,193.1,193.1,193.1,1717404660000,12
fx_CAEDUSD,547,193.097,193.1,193.1,193.1,193.1,1717404720000,13
fx_CAEDUSD,813,193.1095,193.1,193.12,193.12,193.1,1717404780000,14
fx_CAEDUSD,569,193.1281,193.13,193.13,193.13,193.13,1717404840000,21
fx_CAEDUSD,649,193.1176,193.12,193.12,193.12,193.12,1717404900000,19
fx_CAEDUSD,303,193.0303,193.02,193.02,193.02,193.02,1717404960000,15
fx_CAEDUSD,2192,193.1103,193.1,193.12,193.12,193.09,1717405080000,47
fx_CAEDUSD,485,193.0955,193.1,193.1,193.1,193.1,1717405140000,12
fx_CAEDUSD,1635,193.0152,193,193,193,193,1717405260000,39
fx_CAEDUSD,272,192.9771,192.98,192.98,192.98,192.98,1717405380000,7
fx_CAEDUSD,2667,193.0045,193,193.03,193.03,193,1717405440000,57
fx_CAEDUSD,402,193.0075,193,193,193,193,1717405560000,8
fx_CAEDUSD,1002,193.0956,193.08,193.11,193.11,193.08,1717405680000,29
fx_CAEDUSD,858,193.0824,193.08,193.08,193.08,193.08,1717405800000,11
fx_CAEDUSD,561,193.0008,193,193,193,193,1717406040000,18
fx_CAEDUSD,1121,193.0475,193.05,193.05,193.05,193.05,1717406100000,19
fx_CAEDUSD,1782,193.06,193.06,193.06,193.06,193.06,1717406220000,21
fx_CAEDUSD,1429,193.0673,193.06,193.08,193.08,193.06,1717406280000,9
fx_CAEDUSD,3807,193.0391,193.06,193.03,193.06,193.03,1717406340000,39
fx_CAEDUSD,1013,193,193,193,193,193,1717406400000,9
fx_CAEDUSD,1878,192.9926,193,193,193,193,1717406520000,58
fx_CAEDUSD,352,192.9544,192.95,192.95,192.95,192.95,1717406580000,7
fx_CAEDUSD,403,192.9621,192.96,192.96,192.96,192.96,1717406640000,9
fx_CAEDUSD,728,192.9685,192.96,192.96,192.96,192.96,1717406700000,14
fx_CAEDUSD,975,192.9919,192.98,192.98,192.98,192.98,1717406760000,23
fx_CAEDUSD,1451,193.0141,193.02,192.98,193.02,192.98,1717406880000,20
fx_CAEDUSD,1383,193.0059,193.02,192.97,193.02,192.97,1717406940000,12
fx_CAEDUSD,921,193.0019,192.98,193.03,193.03,192.98,1717407000000,25
fx_CAEDUSD,3111,193.0509,193.05,193.08,193.08,193.05,1717407120000,28
fx_CAEDUSD,129,193.0372,193.04,193.04,193.04,193.04,1717407180000,8
fx_CAEDUSD,1016,193.054,193.04,193.07,193.07,193.04,1717407300000,31
fx_CAEDUSD,732,193.0005,193,193,193,193,1717407480000,14
fx_CAEDUSD,1432,192.9894,193,193,193,192.97,1717407540000,19
fx_CAEDUSD,1573,193.0019,193,193,193,193,1717407600000,10
fx_CAEDUSD,235,193.0645,193.07,193.07,193.07,193.07,1717407780000,16
fx_CAEDUSD,1381,193.0412,193.07,193.03,193.07,193.03,1717407840000,19
fx_CAEDUSD,1213,193.0037,193.03,193,193.03,193,1717407900000,17
fx_CAEDUSD,2060,192.9753,192.98,192.97,192.98,192.97,1717408020000,11
fx_CAEDUSD,1660,192.9402,192.96,192.95,192.96,192.95,1717408080000,40
fx_CAEDUSD,828,192.969,192.92,192.99,193,192.92,1717408320000,15
fx_CAEDUSD,502,193.0003,192.99,193,193,192.99,1717408380000,19
fx_CAEDUSD,1066,192.9813,192.99,192.98,192.99,192.98,1717408740000,19
fx_CAEDUSD,379,193.0076,193,193,193,193,1717408800000,14
fx_CAEDUSD,1394,192.9749,192.97,192.97,192.97,192.97,1717409220000,15
fx_CAEDUSD,427,192.9963,192.99,192.99,192.99,192.99,1717409460000,17
fx_CAEDUSD,355,193.0021,193,193,193,193,1717409640000,15
fx_CAEDUSD,730,193.0298,193,193.03,193.03,193,1717409760000,27
fx_CAEDUSD,794,193.0668,193.07,193.07,193.07,193.07,1717409820000,14
fx_CAEDUSD,228,193.0789,193.08,193.08,193.08,193.08,1717409940000,10
fx_CAEDUSD,378,193.0407,193.03,193.03,193.03,193.03,1717410120000,17
fx_CAEDUSD,1140,193.0054,193,193.02,193.02,193,1717410180000,17
fx_CAEDUSD,202,193.05,193.05,193.05,193.05,193.05,1717410660000,1
fx_CAEDUSD,560,193.0556,193.06,193.06,193.06,193.06,1717410720000,20
fx_CAEDUSD,182,193.0671,193.07,193.07,193.07,193.07,1717411140000,11
fx_CAEDUSD,392,193.0219,193.02,193.02,193.02,193.02,1717411200000,15
fx_CAEDUSD,588,193.0589,193.07,193.07,193.07,193.07,1717411440000,14
fx_CAEDUSD,1730,193.0208,193.05,193.01,193.05,193.01,1717411500000,30
fx_CAEDUSD,620,193.0106,193.01,193.01,193.01,193.01,1717411560000,7
fx_CAEDUSD,3102,193.0029,193.01,193,193.01,193,1717411620000,37
fx_CAEDUSD,1455,192.9696,192.97,192.97,192.97,192.97,1717411680000,15
fx_CAEDUSD,2862,192.8674,192.9,192.85,192.9,192.85,1717411800000,58
fx_CAEDUSD,1550,192.8289,192.85,192.8,192.85,192.8,1717411860000,60
fx_CAEDUSD,1199,192.7973,192.79,192.8,192.8,192.79,1717411920000,10
fx_CAEDUSD,1999,192.8217,192.83,192.8,192.83,192.8,1717411980000,36
fx_CAEDUSD,4936,192.8206,192.85,192.71,192.85,192.71,1717412400000,187
fx_CAEDUSD,691,192.8765,192.89,192.86,192.89,192.86,1717412520000,12
fx_CAEDUSD,4167,192.8947,192.88,192.85,192.92,192.83,1717412580000,74
fx_CAEDUSD,1942,192.8939,192.89,192.9,192.9,192.89,1717412640000,22
fx_CAEDUSD,1945,192.9263,192.94,192.95,192.95,192.94,1717412700000,61
fx_CAEDUSD,1699,192.9888,192.98,193,193,192.98,1717412760000,51
fx_CAEDUSD,980,192.9157,192.91,192.91,192.91,192.91,1717412820000,22
fx_CAEDUSD,2565,192.9411,192.94,192.93,192.94,192.93,1717412880000,20
fx_CAEDUSD,1916,192.955,192.94,192.94,192.97,192.94,1717413000000,37
fx_CAEDUSD,1230,192.9406,192.95,192.95,192.95,192.94,1717413060000,12
fx_CAEDUSD,1585,192.9442,192.94,192.94,192.94,192.94,1717413120000,37
fx_CAEDUSD,4330,192.9133,192.93,192.93,192.93,192.88,1717413180000,47
fx_CAEDUSD,452,192.9159,192.92,192.91,192.92,192.91,1717413300000,7
fx_CAEDUSD,1107,192.871,192.88,192.88,192.88,192.88,1717413360000,24
fx_CAEDUSD,2150,192.8753,192.85,192.88,192.88,192.85,1717413480000,39
fx_CAEDUSD,4488,192.9316,192.91,192.95,192.95,192.9,1717413540000,110
fx_CAEDUSD,524,192.8314,192.84,192.82,192.84,192.82,1717413780000,19
fx_CAEDUSD,342,192.8298,192.83,192.83,192.83,192.83,1717413840000,14
fx_CAEDUSD,780,192.7862,192.8,192.76,192.8,192.76,1717413900000,28
fx_CAEDUSD,1355,192.7554,192.74,192.76,192.76,192.74,1717414020000,17
fx_CAEDUSD,2662,192.8982,192.9,192.9,192.91,192.9,1717414200000,42
fx_CAEDUSD,4742,192.966,192.9,193,193,192.9,1717414260000,128
fx_CAEDUSD,306,192.9861,192.99,192.99,192.99,192.99,1717414320000,5
fx_CAEDUSD,4542,192.7793,192.8,192.62,192.8,192.62,1717414440000,158
fx_CAEDUSD,762,192.8013,192.8,192.81,192.81,192.8,1717414860000,36
fx_CAEDUSD,7622,192.9821,192.85,193.1,193.1,192.85,1717415100000,138
stocks_NKE,3376,192.8161,192.45,192.77,193.14,192.45,1717401600000,210
stocks_NKE,1028,192.6405,192.69,192.69,192.69,192.69,1717401660000,74
stocks_NKE,6174,192.7006,192.68,192.7,192.7,192.68,1717401720000,142
stocks_NKE,2982,192.7456,192.73,192.74,192.78,192.73,1717401780000,62
stocks_NKE,13024,192.8495,192.77,193,193,192.77,1717401840000,162
stocks_NKE,6049,193.2503,193.1,193.15,193.3,193.1,1717401900000,110
stocks_NKE,1651,193.135,193.2,193.08,193.2,193.08,1717401960000,27
stocks_NKE,558,193.0947,193.1,193.09,193.1,193.09,1717402020000,13
stocks_NKE,2964,193.0899,193.03,193.1,193.1,193.03,1717402080000,47
stocks_NKE,3623,192.9854,193.03,192.9,193.03,192.9,1717402140000,67
stocks_NKE,970,192.9051,192.91,192.91,192.91,192.91,1717402200000,25
stocks_NKE,3036,192.8913,192.9,192.84,192.91,192.84,1717402260000,42
stocks_NKE,6037,192.878,192.87,192.88,192.88,192.87,1717402320000,20
stocks_NKE,1866,192.8508,192.83,192.9,192.9,192.83,1717402380000,59
stocks_NKE,1187,192.8776,192.9,192.9,192.9,192.9,1717402500000,35
stocks_NKE,592,192.8626,192.85,192.85,192.85,192.85,1717402980000,25
stocks_NKE,591,192.9014,192.92,192.92,192.92,192.92,1717403100000,16
stocks_NKE,416,192.9085,192.92,192.92,192.92,192.92,1717403160000,14
stocks_NKE,376,192.8607,192.85,192.85,192.85,192.85,1717403340000,13
stocks_NKE,954,192.9182,192.93,192.93,192.93,192.93,1717403580000,35
stocks_NKE,5125,192.9993,192.94,193.06,193.06,192.94,1717403760000,88
stocks_NKE,4627,193.1191,193.07,193.15,193.15,193.07,1717403820000,27
stocks_NKE,1060,193.1114,193.1,193.1,193.1,193.1,1717403940000,14
stocks_NKE,120,193.1,193.1,193.1,193.1,193.1,1717404000000,5
stocks_NKE,1748,193.0786,193.1,193.1,193.1,193.1,1717404060000,48
stocks_NKE,698,192.9375,192.91,192.91,192.91,192.91,1717404120000,21
stocks_NKE,380,192.9284,192.92,192.92,192.92,192.92,1717404180000,16
stocks_NKE,343,192.9577,192.92,192.92,192.92,192.92,1717404420000,12
stocks_NKE,1780,193.0385,193,193.08,193.08,193,1717404540000,24
stocks_NKE,1106,193.0062,193,193,193,193,1717404600000,22
stocks_NKE,614,193.0967,193.1,193.1,193.1,193.1,1717404660000,12
stocks_NKE,547,193.097,193.1,193.1,193.1,193.1,1717404720000,13
stocks_NKE,813,193.1095,193.1,193.12,193.12,193.1,1717404780000,14
stocks_NKE,569,193.1281,193.13,193.13,193.13,193.13,1717404840000,21
stocks_NKE,649,193.1176,193.12,193.12,193.12,193.12,1717404900000,19
stocks_NKE,303,193.0303,193.02,193.02,193.02,193.02,1717404960000,15
stocks_NKE,2192,193.1103,193.1,193.12,193.12,193.09,1717405080000,47
stocks_NKE,485,193.0955,193.1,193.1,193.1,193.1,1717405140000,12
stocks_NKE,1635,193.0152,193,193,193,193,1717405260000,39
stocks_NKE,272,192.9771,192.98,192.98,192.98,192.98,1717405380000,7
stocks_NKE,2667,193.0045,193,193.03,193.03,193,1717405440000,57
stocks_NKE,402,193.0075,193,193,193,193,1717405560000,8
stocks_NKE,1002,193.0956,193.08,193.11,193.11,193.08,1717405680000,29
stocks_NKE,858,193.0824,193.08,193.08,193.08,193.08,1717405800000,11
stocks_NKE,561,193.0008,193,193,193,193,1717406040000,18
stocks_NKE,1121,193.0475,193.05,193.05,193.05,193.05,1717406100000,19
stocks_NKE,1782,193.06,193.06,193.06,193.06,193.06,1717406220000,21
stocks_NKE,1429,193.0673,193.06,193.08,193.08,193.06,1717406280000,9
stocks_NKE,3807,193.0391,193.06,193.03,193.06,193.03,1717406340000,39
stocks_NKE,1013,193,193,193,193,193,1717406400000,9
stocks_NKE,1878,192.9926,193,193,193,193,1717406520000,58
stocks_NKE,352,192.9544,192.95,192.95,192.95,192.95,1717406580000,7
stocks_NKE,403,192.9621,192.96,192.96,192.96,192.96,1717406640000,9
stocks_NKE,728,192.9685,192.96,192.96,192.96,192.96,1717406700000,14
stocks_NKE,975,192.9919,192.98,192.98,192.98,192.98,1717406760000,23
stocks_NKE,1451,193.0141,193.02,192.98,193.02,192.98,1717406880000,20
stocks_NKE,1383,193.0059,193.02,192.97,193.02,192.97,1717406940000,12
stocks_NKE,921,193.0019,192.98,193.03,193.03,192.98,1717407000000,25
stocks_NKE,3111,193.0509,193.05,193.08,193.08,193.05,1717407120000,28
stocks_NKE,129,193.0372,193.04,193.04,193.04,193.04,1717407180000,8
stocks_NKE,1016,193.054,193.04,193.07,193.07,193.04,1717407300000,31
stocks_NKE,732,193.0005,193,193,193,193,1717407480000,14
stocks_NKE,1432,192.9894,193,193,193,192.97,1717407540000,19
stocks_NKE,1573,193.0019,193,193,193,193,1717407600000,10
stocks_NKE,235,193.0645,193.07,193.07,193.07,193.07,1717407780000,16
stocks_NKE,1381,193.0412,193.07,193.03,193.07,193.03,1717407840000,19
stocks_NKE,1213,193.0037,193.03,193,193.03,193,1717407900000,17
stocks_NKE,2060,192.9753,192.98,192.97,192.98,192.97,1717408020000,11
stocks_NKE,1660,192.9402,192.96,192.95,192.96,192.95,1717408080000,40
stocks_NKE,828,192.969,192.92,192.99,193,192.92,1717408320000,15
stocks_NKE,502,193.0003,192.99,193,193,192.99,1717408380000,19
stocks_NKE,1066,192.9813,192.99,192.98,192.99,192.98,1717408740000,19
stocks_NKE,379,193.0076,193,193,193,193,1717408800000,14
stocks_NKE,1394,192.9749,192.97,192.97,192.97,192.97,1717409220000,15
stocks_NKE,427,192.9963,192.99,192.99,192.99,192.99,1717409460000,17
stocks_NKE,355,193.0021,193,193,193,193,1717409640000,15
stocks_NKE,730,193.0298,193,193.03,193.03,193,1717409760000,27
stocks_NKE,794,193.0668,193.07,193.07,193.07,193.07,1717409820000,14
stocks_NKE,228,193.0789,193.08,193.08,193.08,193.08,1717409940000,10
stocks_NKE,378,193.0407,193.03,193.03,193.03,193.03,1717410120000,17
stocks_NKE,1140,193.0054,193,193.02,193.02,193,1717410180000,17
stocks_NKE,202,193.05,193.05,193.05,193.05,193.05,1717410660000,1
stocks_NKE,560,193.0556,193.06,193.06,193.06,193.06,1717410720000,20
stocks_NKE,182,193.0671,193.07,193.07,193.07,193.07,1717411140000,11
stocks_NKE,392,193.0219,193.02,193.02,193.02,193.02,1717411200000,15
stocks_NKE,588,193.0589,193.07,193.07,193.07,193.07,1717411440000,14
stocks_NKE,1730,193.0208,193.05,193.01,193.05,193.01,1717411500000,30
stocks_NKE,620,193.0106,193.01,193.01,193.01,193.01,1717411560000,7
stocks_NKE,3102,193.0029,193.01,193,193.01,193,1717411620000,37
stocks_NKE,1455,192.9696,192.97,192.97,192.97,192.97,1717411680000,15
stocks_NKE,2862,192.8674,192.9,192.85,192.9,192.85,1717411800000,58
stocks_NKE,1550,192.8289,192.85,192.8,192.85,192.8,1717411860000,60
stocks_NKE,1199,192.7973,192.79,192.8,192.8,192.79,1717411920000,10
stocks_NKE,1999,192.8217,192.83,192.8,192.83,192.8,1717411980000,36
stocks_NKE,4936,192.8206,192.85,192.71,192.85,192.71,1717412400000,187
stocks_NKE,691,192.8765,192.89,192.86,192.89,192.86,1717412520000,12
stocks_NKE,4167,192.8947,192.88,192.85,192.92,192.83,1717412580000,74
stocks_NKE,1942,192.8939,192.89,192.9,192.9,192.89,1717412640000,22
